,site,generation,date,time,temp,dew_point,feels_like,temp_min,temp_max,humidity,wind_speed,rain_1h,snow_1h,clouds_all,weather_description,month,time_int
4812,WEETWOOD_ALES,0.0,2021-08-15,12:00:00,17.99,14.68,17.96,15.57,19.81,81,3.09,0.37,0.0,75,light rain,8,12.0
4813,WEETWOOD_ALES,0.0,2021-08-15,13:00:00,18.49,14.98,18.48,16.33,20.18,80,3.6,0.28,0.0,75,light intensity drizzle,8,13.0
4814,WEETWOOD_ALES,0.0,2021-08-15,14:00:00,18.15,15.59,18.24,15.77,19.81,85,5.66,0.19,0.0,75,light intensity shower rain,8,14.0
4815,WEETWOOD_ALES,0.0,2021-08-15,15:00:00,17.26,14.9,17.29,15.77,18.53,86,6.17,0.6,0.0,75,light intensity shower rain,8,15.0
4816,WEETWOOD_ALES,0.0,2021-08-15,16:00:00,17.28,15.1,17.34,15.6,18.58,87,5.66,0.0,0.0,75,light intensity shower rain,8,16.0
4817,WEETWOOD_ALES,0.0,2021-08-15,17:00:00,17.04,14.32,16.99,15.22,18.17,84,7.2,0.0,0.0,75,broken clouds,8,17.0
4818,WEETWOOD_ALES,0.0,2021-08-15,18:00:00,15.9,13.38,15.77,14.49,17.06,85,7.2,0.0,0.0,40,scattered clouds,8,18.0
4819,WEETWOOD_ALES,0.0,2021-08-15,19:00:00,15.53,12.29,15.25,14.67,16.77,81,6.17,0.0,0.0,40,scattered clouds,8,19.0
4820,WEETWOOD_ALES,0.0,2021-08-15,20:00:00,14.68,11.64,14.34,13.9,15.73,82,7.2,0.0,0.0,20,few clouds,8,20.0
4821,WEETWOOD_ALES,0.0,2021-08-15,21:00:00,14.08,11.42,13.74,13.51,14.81,84,7.2,0.0,0.0,75,broken clouds,8,21.0
4822,WEETWOOD_ALES,0.0,2021-08-15,22:00:00,14.03,11.37,13.68,12.97,15.0,84,8.23,0.0,0.0,75,broken clouds,8,22.0
4823,WEETWOOD_ALES,0.0,2021-08-15,23:00:00,13.97,10.95,13.56,12.97,14.81,82,8.23,0.0,0.0,40,scattered clouds,8,23.0
4824,WEETWOOD_ALES,0.0,2021-08-16,00:00:00,14.13,11.11,13.74,13.38,14.81,82,7.72,0.0,0.0,75,broken clouds,8,0.0
4825,WEETWOOD_ALES,0.0,2021-08-16,01:00:00,14.33,11.12,13.93,13.38,15.0,81,8.23,0.0,0.0,75,broken clouds,8,1.0
4826,WEETWOOD_ALES,0.0,2021-08-16,02:00:00,14.44,11.41,14.08,13.53,15.0,82,10.29,0.0,0.0,100,overcast clouds,8,2.0
4827,WEETWOOD_ALES,0.0,2021-08-16,03:00:00,14.42,11.57,14.08,13.38,15.0,83,7.26,0.1,0.0,59,light rain,8,3.0
4828,WEETWOOD_ALES,0.0,2021-08-16,04:00:00,14.27,11.24,13.89,13.53,14.73,82,8.23,0.0,0.0,75,broken clouds,8,4.0
4829,WEETWOOD_ALES,0.0,2021-08-16,05:00:00,14.27,11.24,13.89,13.53,14.73,82,11.32,0.0,0.0,75,broken clouds,8,5.0
4830,WEETWOOD_ALES,0.0,2021-08-16,06:00:00,14.12,11.28,13.75,13.34,14.73,83,8.75,0.0,0.0,75,broken clouds,8,6.0
4831,WEETWOOD_ALES,0.0,2021-08-16,07:00:00,14.3,11.27,13.93,13.06,15.1,82,5.14,0.0,0.0,75,broken clouds,8,7.0
4832,WEETWOOD_ALES,0.0,2021-08-16,08:00:00,14.92,11.12,14.5,13.38,15.53,78,7.72,0.0,0.0,75,broken clouds,8,8.0
4833,WEETWOOD_ALES,0.0,2021-08-16,09:00:00,14.78,10.79,14.32,14.1,15.66,77,7.72,0.11,0.0,75,light intensity shower rain,8,9.0
4834,WEETWOOD_ALES,0.0,2021-08-16,10:00:00,14.7,11.1,14.29,14.08,15.56,79,6.69,0.16,0.0,75,light intensity shower rain,8,10.0
4835,WEETWOOD_ALES,0.0,2021-08-16,11:00:00,14.68,11.27,14.29,13.38,15.29,80,7.2,0.32,0.0,100,light intensity shower rain,8,11.0
4836,WEETWOOD_ALES,0.0,2021-08-16,12:00:00,15.2,11.39,14.81,13.94,16.11,78,9.26,0.39,0.0,75,light rain,8,12.0
4837,WEETWOOD_ALES,0.0,2021-08-16,13:00:00,15.16,11.16,14.74,14.08,16.11,77,9.26,0.18,0.0,75,light rain,8,13.0
4838,WEETWOOD_ALES,0.0,2021-08-16,14:00:00,15.35,12.11,15.06,13.94,16.4,81,7.2,0.17,0.0,75,light intensity shower rain,8,14.0
4839,WEETWOOD_ALES,0.0,2021-08-16,15:00:00,15.76,11.74,15.4,14.49,17.06,77,7.72,0.0,0.0,75,broken clouds,8,15.0
4840,WEETWOOD_ALES,0.0,2021-08-16,16:00:00,15.68,11.27,15.26,14.49,16.67,75,8.23,0.0,0.0,75,broken clouds,8,16.0
4841,WEETWOOD_ALES,0.0,2021-08-16,17:00:00,16.27,11.43,15.86,15.06,17.88,73,7.72,0.0,0.0,40,scattered clouds,8,17.0
4842,WEETWOOD_ALES,0.0,2021-08-16,18:00:00,15.39,10.99,14.94,13.94,16.29,75,8.23,0.0,0.0,40,scattered clouds,8,18.0
4843,WEETWOOD_ALES,0.0,2021-08-16,19:00:00,15.24,11.43,14.86,13.94,16.21,78,8.23,0.0,0.0,75,broken clouds,8,19.0
4844,WEETWOOD_ALES,0.0,2021-08-16,20:00:00,14.87,11.27,14.48,13.94,15.73,79,7.2,0.0,0.0,75,broken clouds,8,20.0
4845,WEETWOOD_ALES,0.0,2021-08-16,21:00:00,14.61,11.76,14.29,13.94,15.22,83,6.69,0.0,0.0,75,broken clouds,8,21.0
4846,WEETWOOD_ALES,0.0,2021-08-16,22:00:00,14.43,11.94,14.15,13.53,15.22,85,6.69,0.0,0.0,75,broken clouds,8,22.0
